date,wareki,prefectures,item,count,unit,url
2023-11-01,令和5年11月,神奈川,特別給与,20765,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,新潟,特別給与,20980,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,富山,特別給与,9367,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,石川,特別給与,14397,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,福井,特別給与,36732,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,山梨,特別給与,7525,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,長野,特別給与,25404,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,岐阜,特別給与,19792,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,静岡,特別給与,15418,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,愛知,特別給与,28027,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,三重,特別給与,29128,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,滋賀,特別給与,21583,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,京都,特別給与,24663,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,大阪,特別給与,17434,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,兵庫,特別給与,29696,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,奈良,特別給与,8469,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,和歌山,特別給与,18933,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,鳥取,特別給与,10730,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,島根,特別給与,14269,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,岡山,特別給与,30968,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,広島,特別給与,19323,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,山口,特別給与,20246,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,徳島,特別給与,6536,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,香川,特別給与,8815,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,愛媛,特別給与,10919,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,高知,特別給与,21684,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,福岡,特別給与,30117,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,佐賀,特別給与,13980,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,長崎,特別給与,19053,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,熊本,特別給与,15197,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,大分,特別給与,9570,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,宮崎,特別給与,17949,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,鹿児島,特別給与,25728,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,沖縄,特別給与,9356,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
